Usage ID,Subscription ID,Account ID,Usage Date,Usage Month,Feature Name,Usage Count,Usage Duration Secs,Error Count,Is Beta Feature
U-5d5ec2,S-677801,A-80eeb6,2024-12-15,2024-12-01,feature_22,15,1455,0,False
U-36d283,S-611bf8,A-df10db,2024-07-25,2024-07-01,feature_31,19,912,0,False
U-878fce,S-cc771c,A-81edc3,2024-12-17,2024-12-01,feature_40,14,1386,2,False
U-f33907,S-3df6ee,A-afa505,2024-12-10,2024-12-01,feature_19,8,1856,2,False
U-f892aa,S-54a3ed,A-f446b6,2024-07-28,2024-07-01,feature_4,5,1780,5,False
U-6ceac0,S-90a14e,A-503d5a,2024-04-26,2024-04-01,feature_1,10,4920,0,False
U-abaac3,S-b2d7c6,A-c9bb3e,2024-10-17,2024-10-01,feature_13,10,860,2,False
U-236b69,S-82df6c,A-ac9111,2024-01-20,2024-01-01,feature_1,10,3770,0,False
U-ab2170,S-f421c8,A-9badbd,2024-07-01,2024-07-01,feature_20,14,294,1,False
U-1f796f,S-42af3d,A-40de06,2024-02-07,2024-02-01,feature_16,8,376,0,False
U-5eae23,S-111683,A-e6afc1,2024-02-10,2024-02-01,feature_16,5,2245,3,False
U-63a995,S-2d0c1f,A-241e75,2024-12-13,2024-12-01,feature_39,10,3800,0,False
U-fcf973,S-12902a,A-3932db,2024-11-28,2024-11-01,feature_1,8,592,0,False
U-70347c,S-0891f1,A-e1b9cd,2024-03-28,2024-03-01,feature_37,8,2208,5,False
U-c0ae2b,S-d2d423,A-72799b,2024-12-27,2024-12-01,feature_25,11,3025,0,True
U-fb29b6,S-4d260c,A-d5a319,2023-08-07,2023-08-01,feature_7,8,2656,0,False
U-870056,S-b3f2cb,A-812c5b,2024-10-14,2024-10-01,feature_37,8,4392,0,True
U-fa521c,S-6e177f,A-3a5ad8,2024-07-14,2024-07-01,feature_1,10,3880,1,True
U-4f94c5,S-e56037,A-2ebb4b,2024-10-30,2024-10-01,feature_12,9,2421,3,False
U-b22d0d,S-813cdc,A-39b19f,2023-08-18,2023-08-01,feature_35,10,3510,1,False
U-5bc069,S-afed2d,A-726cfa,2024-12-06,2024-12-01,feature_1,15,1065,0,False
U-fb2eed,S-6aa20b,A-a6d261,2024-06-12,2024-06-01,feature_18,10,3050,4,False
U-4ae29a,S-51924b,A-67be94,2024-09-11,2024-09-01,feature_38,3,1626,1,False
U-067886,S-635570,A-883b7d,2024-09-14,2024-09-01,feature_1,11,5489,4,False
U-45b797,S-80af85,A-2edab2,2023-11-25,2023-11-01,feature_6,7,2387,1,False
U-6a6853,S-13b606,A-5b1bcd,2024-12-07,2024-12-01,feature_22,8,1072,6,False
U-241194,S-d6dc7a,A-0e966d,2024-10-02,2024-10-01,feature_10,12,1632,0,False
U-96a358,S-44e3ac,A-81edc3,2024-04-05,2024-04-01,feature_30,4,1932,0,False
U-52301b,S-0c56e1,A-6f8ad2,2024-09-30,2024-09-01,feature_33,10,3160,0,False
U-2bbe32,S-0a2238,A-c7ffc2,2024-10-17,2024-10-01,feature_31,10,3090,3,False
U-2e4232,S-b042d9,A-0e966d,2024-11-22,2024-11-01,feature_28,9,4401,0,True
U-e32bfd,S-b991d2,A-3ce5b8,2024-03-06,2024-03-01,feature_9,12,4620,1,False
U-aa01e1,S-2a73e2,A-10b8f2,2024-08-11,2024-08-01,feature_35,10,2890,0,True
U-62d809,S-a648e7,A-3b5cd1,2024-12-21,2024-12-01,feature_35,9,729,0,False
U-870876,S-6a7c79,A-4ef964,2024-08-28,2024-08-01,feature_34,10,3160,1,False
U-1b6dfb,S-a29ba3,A-95b24a,2024-02-12,2024-02-01,feature_30,14,7294,0,False
U-87747c,S-3a57be,A-05f0e5,2024-06-22,2024-06-01,feature_35,14,6986,1,False
U-7da9e7,S-69a807,A-40de06,2024-12-15,2024-12-01,feature_5,9,1881,0,False
U-7bd153,S-40b133,A-432483,2024-03-14,2024-03-01,feature_29,6,1680,0,False
U-234aa1,S-5ca0fe,A-d3c88e,2024-12-01,2024-12-01,feature_33,9,3789,0,False
U-1e1372,S-55834e,A-4437e4,2024-09-18,2024-09-01,feature_31,10,3080,0,False
U-49d123,S-f874e5,A-417d2f,2023-08-06,2023-08-01,feature_33,11,4686,1,False
U-e56e4b,S-91b63c,A-f17767,2023-12-29,2023-12-01,feature_25,6,3048,0,False
U-11e31a,S-4a8ce0,A-5a184f,2024-11-24,2024-11-01,feature_2,12,4188,0,False
U-302cbb,S-e57fb8,A-96e141,2024-10-05,2024-10-01,feature_36,8,408,1,False
U-c4cbc6,S-5cb8a6,A-9779ad,2024-11-04,2024-11-01,feature_28,11,66,0,False
U-fa1172,S-802cc6,A-eafc6e,2024-06-17,2024-06-01,feature_18,9,198,1,True
U-554a8e,S-96bb5c,A-832ec2,2024-09-16,2024-09-01,feature_24,10,1210,0,False
U-0e9d40,S-3a3d0f,A-751c58,2024-12-04,2024-12-01,feature_34,15,2505,0,False
U-10e37a,S-1ad713,A-f97b9a,2024-09-12,2024-09-01,feature_21,13,6981,0,False
U-6b4a77,S-5a37dc,A-cab532,2024-12-14,2024-12-01,feature_33,12,3456,0,False
U-7477e9,S-3ee7c3,A-cdf020,2024-08-07,2024-08-01,feature_27,8,1336,0,False
U-be2a2d,S-f9e2ca,A-151c9a,2024-10-24,2024-10-01,feature_15,8,1416,1,False
U-c60093,S-77f7fd,A-425e76,2024-09-29,2024-09-01,feature_18,8,1392,0,True
U-ee6cdd,S-a04ec4,A-4ef964,2024-12-17,2024-12-01,feature_1,14,5572,2,True
U-d53ea8,S-a24476,A-91e948,2024-12-26,2024-12-01,feature_28,10,3280,0,False
U-ae901f,S-1b524a,A-4a4c2d,2024-07-09,2024-07-01,feature_29,11,671,1,False
U-1c0b4d,S-78c894,A-d792a6,2024-03-06,2024-03-01,feature_32,6,1956,0,False
U-52597a,S-5f75b5,A-1b707d,2024-09-15,2024-09-01,feature_25,13,2288,0,False
U-56f4de,S-f8e69c,A-52dd88,2024-07-17,2024-07-01,feature_14,6,3132,3,False
U-a746e9,S-1f5841,A-b30291,2024-10-21,2024-10-01,feature_25,7,735,0,False
U-cd4878,S-36d5c9,A-54ecc2,2024-02-16,2024-02-01,feature_25,15,630,0,False
U-68bade,S-d933e7,A-fdfc91,2024-09-14,2024-09-01,feature_30,15,780,0,False
U-dd098e,S-276555,A-d792a6,2024-12-31,2024-12-01,feature_21,5,250,1,False
U-e40489,S-3e5d57,A-503d5a,2024-09-20,2024-09-01,feature_27,9,4824,1,True
U-615b73,S-7da02b,A-f44180,2023-11-27,2023-11-01,feature_22,15,5295,1,False
U-ae9470,S-1cff77,A-5a3eb9,2023-11-15,2023-11-01,feature_24,9,4734,0,False
U-00c7fa,S-baba71,A-8b25f2,2024-10-29,2024-10-01,feature_7,7,1127,0,False
U-3c6689,S-977d49,A-a865bd,2024-10-25,2024-10-01,feature_21,11,605,0,False
U-08c5a1,S-5ede24,A-9bfc9f,2024-09-24,2024-09-01,feature_29,9,4995,0,False
U-34c8e3,S-d50d25,A-6f50ae,2024-11-08,2024-11-01,feature_14,9,1134,0,True
U-03b964,S-c3d2f9,A-1d5444,2024-08-19,2024-08-01,feature_32,4,1516,0,False
U-fc82c9,S-0bdbb3,A-00cac8,2024-12-24,2024-12-01,feature_11,13,2015,0,False
U-9f5c97,S-e6cfc1,A-1e6fc3,2024-02-19,2024-02-01,feature_37,8,4560,0,False
U-b740a8,S-e76e80,A-832ec2,2024-10-23,2024-10-01,feature_19,7,742,0,False
U-c707a2,S-2574a3,A-40de06,2024-12-16,2024-12-01,feature_4,5,1330,0,True
U-18d5f0,S-24323f,A-cb6cc6,2024-03-21,2024-03-01,feature_5,4,24,1,False
U-a8310f,S-527d18,A-5b1bcd,2024-02-18,2024-02-01,feature_8,6,1710,0,False
U-2225d6,S-532e80,A-993085,2024-09-14,2024-09-01,feature_3,8,248,1,False
U-ac8c09,S-7c633c,A-dbc825,2024-07-14,2024-07-01,feature_21,16,112,0,False
U-f73041,S-e7e4bd,A-1f0ac7,2024-12-04,2024-12-01,feature_31,14,4256,2,False
U-b9f661,S-2b504d,A-6a4e2d,2024-06-13,2024-06-01,feature_30,13,4277,0,False
U-5df10e,S-e66964,A-e6afc1,2024-03-11,2024-03-01,feature_7,7,3717,0,False
U-33d6fd,S-91cd9b,A-cdf020,2024-03-19,2024-03-01,feature_31,11,6072,0,False
U-6fb1cb,S-79bb4c,A-f45426,2024-10-19,2024-10-01,feature_36,13,91,0,False
U-589284,S-14d060,A-bcf664,2024-12-24,2024-12-01,feature_13,8,136,1,False
U-e2f766,S-6d356a,A-425e76,2024-02-18,2024-02-01,feature_27,13,6448,0,False
U-e76a31,S-5d0af1,A-977ca0,2024-08-24,2024-08-01,feature_9,15,2895,0,False
U-f1e0ae,S-ccf11b,A-a0ca4e,2024-11-01,2024-11-01,feature_2,11,1122,0,True
U-6139ae,S-c63e51,A-cab532,2024-10-19,2024-10-01,feature_12,7,2639,0,True
U-fe0b5a,S-26191b,A-cbbe12,2023-09-28,2023-09-01,feature_38,9,4761,0,False
U-dee815,S-021297,A-5ed98d,2024-12-05,2024-12-01,feature_12,10,3970,0,False
U-bf3cae,S-260e48,A-7f4db3,2024-09-26,2024-09-01,feature_27,5,2155,0,False
U-3f37d4,S-ac01fb,A-533452,2024-12-15,2024-12-01,feature_24,8,1344,0,True
U-d8b016,S-f7234f,A-5f7781,2024-12-25,2024-12-01,feature_25,7,3570,1,False
U-331f67,S-12125f,A-e5d6ab,2024-10-22,2024-10-01,feature_27,8,1648,0,False
U-953075,S-ef398a,A-b44e3e,2024-11-15,2024-11-01,feature_37,8,248,0,True
U-c127a9,S-1f505e,A-95b24a,2024-10-16,2024-10-01,feature_16,12,6768,0,False
U-f3ae3d,S-f78a1a,A-fd7ad3,2024-11-20,2024-11-01,feature_33,10,900,0,False
U-7f959c,S-9a6a1b,A-c16b88,2024-09-20,2024-09-01,feature_28,6,2988,1,False
U-134049,S-dab0d8,A-439b2f,2024-12-29,2024-12-01,feature_2,14,8036,0,False
U-dec91b,S-ec56f3,A-92a333,2024-12-20,2024-12-01,feature_19,11,3927,0,False
U-2bf989,S-a4f26d,A-32728c,2023-08-09,2023-08-01,feature_26,11,6501,0,False
U-a99272,S-991d05,A-cdf020,2024-08-07,2024-08-01,feature_2,12,1452,0,False
U-8347cb,S-79af01,A-4ae22a,2024-12-03,2024-12-01,feature_18,11,6061,1,True
U-501336,S-de7a48,A-ccc747,2024-12-08,2024-12-01,feature_17,7,665,0,False
U-d84d14,S-1f505e,A-95b24a,2024-11-09,2024-11-01,feature_6,5,150,0,False
U-89d40d,S-390955,A-98a59a,2024-06-26,2024-06-01,feature_36,9,3888,0,True
U-52c445,S-1ccdd4,A-54d94a,2024-11-29,2024-11-01,feature_20,15,315,0,False
U-1f069a,S-61d573,A-0dbdc6,2024-06-17,2024-06-01,feature_36,7,665,0,False
U-5ad335,S-62fb8e,A-ef84cf,2024-09-21,2024-09-01,feature_8,15,5895,0,False
U-20b3da,S-09c11e,A-19b2c8,2024-08-14,2024-08-01,feature_19,9,1602,0,False
U-99df88,S-e05562,A-075038,2024-08-20,2024-08-01,feature_35,20,5740,0,False
U-a29143,S-20f505,A-e1b9cd,2024-09-04,2024-09-01,feature_15,7,448,1,True
U-8d97a6,S-ca6962,A-22d9d2,2024-04-07,2024-04-01,feature_23,10,4160,0,False
U-6d2d77,S-4c82da,A-b9eed8,2024-10-15,2024-10-01,feature_27,8,3384,1,False
U-be7d77,S-07ff57,A-c608c8,2024-05-12,2024-05-01,feature_9,8,4432,0,True
U-d5f75a,S-474b5a,A-05d3b3,2023-12-26,2023-12-01,feature_11,7,1036,0,False
U-cbd1bd,S-c317f9,A-86902e,2024-07-21,2024-07-01,feature_18,8,3744,2,False
U-b08a9c,S-f463d3,A-acb7f7,2024-12-22,2024-12-01,feature_8,15,3855,0,False
U-154e2f,S-868325,A-ac85cd,2024-11-14,2024-11-01,feature_2,12,3912,0,False
U-93e0b4,S-e77b1e,A-296d7c,2024-10-20,2024-10-01,feature_34,9,1251,0,False
U-f59fde,S-651c01,A-bd4708,2024-12-30,2024-12-01,feature_22,10,2530,0,False
U-467d3c,S-93ce26,A-726cfa,2024-04-25,2024-04-01,feature_36,7,2968,0,False
U-08737d,S-bdd2e4,A-ce66f8,2024-09-16,2024-09-01,feature_15,4,112,0,False
U-04232b,S-59f0a6,A-104f1a,2024-10-19,2024-10-01,feature_2,5,1185,0,False
U-b68ff8,S-c844bd,A-6a4e2d,2024-10-14,2024-10-01,feature_4,11,3410,0,False
U-b0bfd0,S-1ffdd8,A-ef84cf,2024-11-10,2024-11-01,feature_36,14,1050,0,False
U-491c9a,S-dcbf45,A-0f3e88,2024-08-24,2024-08-01,feature_36,13,832,0,False
U-65d237,S-3196e2,A-ee42db,2024-09-22,2024-09-01,feature_40,8,1352,0,True
U-a71be7,S-2f7250,A-3ce5b8,2024-07-01,2024-07-01,feature_22,9,2943,0,False
U-9f29f9,S-6c877e,A-712533,2023-10-16,2023-10-01,feature_38,8,272,0,False
U-e04b73,S-add36b,A-e3bd71,2024-11-22,2024-11-01,feature_39,10,3030,0,False
U-c66d07,S-8b9deb,A-6c093d,2024-10-17,2024-10-01,feature_35,15,2205,2,True
U-39962c,S-9a8f71,A-a7bd4b,2023-12-30,2023-12-01,feature_3,13,2925,1,False
U-141259,S-53d6be,A-993085,2024-08-13,2024-08-01,feature_16,8,2032,0,False
U-621454,S-4ea564,A-de58ca,2024-09-10,2024-09-01,feature_32,9,819,0,False
U-8ef776,S-aabbf4,A-54d94a,2024-10-28,2024-10-01,feature_30,10,4810,0,False
U-125d2f,S-d1201a,A-b2af2e,2024-10-24,2024-10-01,feature_33,9,3429,1,True
U-5000f6,S-294fb2,A-bb2f49,2024-04-09,2024-04-01,feature_22,15,3840,0,False
U-a4b486,S-3a897f,A-53f4e3,2024-12-20,2024-12-01,feature_5,7,1519,0,False
U-85135c,S-cc771c,A-81edc3,2024-11-05,2024-11-01,feature_33,11,4334,1,False
U-5c308d,S-f7a5b9,A-ffdfd5,2024-07-02,2024-07-01,feature_17,12,1320,0,False
U-c1ca6d,S-752e61,A-e3bd71,2024-11-05,2024-11-01,feature_36,14,2954,2,False
U-c609d4,S-87e8d3,A-8145a0,2024-01-13,2024-01-01,feature_5,10,1520,0,False
U-d30067,S-4d260c,A-d5a319,2024-11-19,2024-11-01,feature_26,10,3260,0,False
U-9aa85d,S-323782,A-7920cc,2024-02-28,2024-02-01,feature_38,8,1096,0,False
U-ecabef,S-b33593,A-7641d3,2023-12-08,2023-12-01,feature_8,13,1963,0,False
U-f95a49,S-003647,A-e36807,2024-12-29,2024-12-01,feature_32,12,2256,0,False
U-303134,S-f30081,A-cb5333,2024-08-21,2024-08-01,feature_14,8,2144,2,False
U-49a92e,S-52119f,A-02fac6,2024-12-07,2024-12-01,feature_1,6,1788,0,False
U-fcd7d4,S-bdd2e4,A-ce66f8,2024-11-27,2024-11-01,feature_10,7,1771,0,False
U-b284a5,S-f61f42,A-72799b,2024-07-10,2024-07-01,feature_14,9,1926,1,False
U-1ba14b,S-27e9ad,A-05f0e5,2024-09-11,2024-09-01,feature_26,7,3605,0,False
U-e525f6,S-78ffdd,A-503d5a,2024-12-15,2024-12-01,feature_14,16,6320,0,False
U-6a6c96,S-102053,A-4e0e85,2024-07-07,2024-07-01,feature_4,8,1808,0,False
U-e1ec34,S-1200b3,A-32fb14,2024-01-26,2024-01-01,feature_19,11,5093,4,False
U-77b289,S-f5d8ce,A-756192,2024-05-13,2024-05-01,feature_29,5,2835,0,False
U-be8516,S-bf39f7,A-3793ee,2024-12-19,2024-12-01,feature_7,8,3608,0,False
U-b8cd2d,S-812d97,A-249769,2024-12-30,2024-12-01,feature_34,12,2532,0,False
U-c0224b,S-8fd98a,A-f19409,2024-11-06,2024-11-01,feature_10,13,1313,3,False
U-3a8464,S-92f228,A-779e4e,2023-12-16,2023-12-01,feature_14,9,1494,0,False
U-eaf351,S-4781b1,A-558c72,2023-08-18,2023-08-01,feature_36,11,1925,3,False
U-fd55d6,S-a4142f,A-a8b49c,2024-05-01,2024-05-01,feature_31,7,3297,1,False
U-77a1ea,S-1053c9,A-69b156,2024-12-09,2024-12-01,feature_29,10,4850,2,False
U-054ec5,S-108caf,A-6dee43,2024-08-19,2024-08-01,feature_31,8,920,0,False
U-e17b9f,S-991d05,A-cdf020,2024-02-13,2024-02-01,feature_26,5,2355,6,False
U-fca93a,S-c89bff,A-68f37c,2024-11-29,2024-11-01,feature_24,8,1640,1,False
U-6819d7,S-270a4e,A-6c093d,2024-10-01,2024-10-01,feature_13,6,1146,0,False
U-3bbc14,S-b6d200,A-d27f50,2024-12-19,2024-12-01,feature_7,3,147,0,False
U-18a244,S-d7461b,A-fa3095,2024-05-27,2024-05-01,feature_14,12,4452,0,True
U-504c3e,S-15a058,A-9208f0,2023-10-18,2023-10-01,feature_37,10,4170,0,True
U-44bf65,S-223221,A-2bc93d,2024-11-04,2024-11-01,feature_27,8,3504,0,False
U-aae0de,S-03340d,A-4ef964,2024-12-06,2024-12-01,feature_10,11,286,3,False
U-fe3f3e,S-83b708,A-2d1036,2024-11-13,2024-11-01,feature_25,13,286,1,False
U-50a478,S-4fd561,A-0dbdc6,2024-05-22,2024-05-01,feature_8,10,4150,0,False
U-4adcf9,S-d471c6,A-a6d261,2024-12-30,2024-12-01,feature_13,8,144,0,False
U-f5fbf7,S-7b3fd3,A-5a92e7,2024-07-10,2024-07-01,feature_39,9,1701,1,False
U-a0dba6,S-38bf32,A-ed510f,2024-02-08,2024-02-01,feature_11,13,7163,0,False
U-1872af,S-8fcce1,A-ccb686,2024-11-21,2024-11-01,feature_28,12,6444,4,False
U-639659,S-9a08ff,A-a1bbb6,2023-12-24,2023-12-01,feature_37,8,2520,0,False
U-64d86b,S-270a4e,A-6c093d,2024-12-15,2024-12-01,feature_17,6,2838,2,False
U-28bff6,S-2632a2,A-5a3eb9,2024-11-21,2024-11-01,feature_16,5,65,2,False
U-1a1ffa,S-ca6962,A-22d9d2,2024-05-24,2024-05-01,feature_13,11,5093,0,False
U-3a3e90,S-a9ec8b,A-e3bd71,2024-11-14,2024-11-01,feature_28,11,2673,1,False
U-fd06f1,S-c14566,A-313be3,2024-02-22,2024-02-01,feature_23,6,204,0,False
U-e43c41,S-7e44b0,A-a33200,2024-10-21,2024-10-01,feature_26,9,828,1,False
U-9e0d88,S-a61485,A-d922bf,2024-09-09,2024-09-01,feature_32,9,3546,0,False
U-5ba0ab,S-ddad91,A-40906c,2024-09-09,2024-09-01,feature_12,13,3549,0,True
U-88eae0,S-4920e0,A-52dd88,2024-08-31,2024-08-01,feature_12,8,4320,0,False
U-f1b7e4,S-334ceb,A-bece89,2024-08-26,2024-08-01,feature_13,9,207,0,True
U-53b205,S-ff78bf,A-50f3f7,2024-05-20,2024-05-01,feature_18,6,1080,0,False
U-de31af,S-6a02fe,A-35083d,2024-02-22,2024-02-01,feature_39,8,1760,0,False
U-ffed46,S-cfcd07,A-4a267b,2024-10-11,2024-10-01,feature_36,10,210,0,False
U-e1ad77,S-9fa49b,A-1f7acb,2024-01-08,2024-01-01,feature_16,4,1940,0,False
U-0bb89e,S-d43a40,A-4e0e85,2024-10-19,2024-10-01,feature_18,11,3487,2,False
U-dfda3a,S-21b034,A-90a8c8,2024-11-10,2024-11-01,feature_39,12,4572,2,False
U-98edc8,S-d2e82c,A-bcf87c,2024-11-25,2024-11-01,feature_32,13,3458,0,False
U-eb65d6,S-55ef07,A-94f8c9,2024-11-01,2024-11-01,feature_36,8,3552,0,False
U-a5e83b,S-eabdce,A-9208f0,2024-03-02,2024-03-01,feature_32,10,2260,2,False
U-24f7ac,S-c51ab8,A-82861f,2024-12-06,2024-12-01,feature_1,11,3432,0,False
U-00b0c6,S-50c6f5,A-a6d261,2024-09-27,2024-09-01,feature_22,14,2758,0,False
U-6d8964,S-74a274,A-02fac6,2024-11-03,2024-11-01,feature_23,12,7128,2,False
U-265229,S-39b850,A-297a2d,2024-11-14,2024-11-01,feature_23,11,1298,1,False
U-301c8a,S-612bfb,A-180abf,2024-06-25,2024-06-01,feature_13,10,5720,0,False
U-811ed8,S-65ec6b,A-ac14bb,2024-10-02,2024-10-01,feature_6,9,2178,0,False
U-3b1eb1,S-606d6d,A-054577,2024-12-06,2024-12-01,feature_30,11,407,2,False
U-f47ec1,S-02b3a1,A-e6afc1,2023-09-11,2023-09-01,feature_29,10,2610,0,False
U-c8293c,S-c14b9d,A-91e948,2024-03-11,2024-03-01,feature_17,7,756,2,False
U-9a4d8b,S-639d60,A-84ebe4,2024-03-10,2024-03-01,feature_2,13,6903,0,False
U-bd6812,S-21bd25,A-7f8241,2024-06-22,2024-06-01,feature_8,8,4224,0,False
U-a0daa7,S-ff5ff8,A-eb2fdc,2024-09-28,2024-09-01,feature_4,13,5707,0,False
U-2be18d,S-e2fd71,A-158f4e,2023-12-10,2023-12-01,feature_3,12,4104,0,False
U-f1e610,S-b362a5,A-8145a0,2024-03-27,2024-03-01,feature_15,9,963,0,False
U-817b65,S-26191b,A-cbbe12,2023-08-09,2023-08-01,feature_18,9,2151,0,False
U-12ab32,S-5178de,A-e61e98,2024-05-29,2024-05-01,feature_23,8,776,0,False
U-86406f,S-ff109c,A-df1e44,2024-07-20,2024-07-01,feature_12,10,2480,0,False
U-fb2cf9,S-7b3464,A-c16101,2024-10-05,2024-10-01,feature_17,8,1624,0,False
U-d2ed14,S-a82639,A-89ee83,2024-11-30,2024-11-01,feature_38,14,1708,4,False
U-2d8571,S-5c3f50,A-f3ff05,2024-09-11,2024-09-01,feature_9,10,4040,0,False
U-dfd59b,S-2dbf26,A-dfbd31,2024-06-05,2024-06-01,feature_8,18,7956,0,False
U-eacdb4,S-334ceb,A-bece89,2024-12-02,2024-12-01,feature_40,12,1080,5,False
U-999413,S-9fa49b,A-1f7acb,2024-05-14,2024-05-01,feature_1,10,4570,2,True
U-48554c,S-448b6d,A-8adedc,2024-09-19,2024-09-01,feature_3,10,2230,0,False
U-e674ac,S-cce34b,A-462d45,2024-04-08,2024-04-01,feature_26,11,583,0,False
U-2f5e4f,S-a36a36,A-4ef964,2024-10-26,2024-10-01,feature_4,14,3962,0,False
U-c97166,S-2923fc,A-fa3095,2024-09-11,2024-09-01,feature_14,11,3124,0,False
U-d124e7,S-041534,A-4e0e85,2024-12-02,2024-12-01,feature_30,4,1444,0,False
U-53af97,S-b57dcd,A-e5d6ab,2024-10-02,2024-10-01,feature_5,10,5540,1,False
U-4f83ab,S-998ec2,A-f446b6,2024-07-16,2024-07-01,feature_9,13,6006,2,False
U-ae792b,S-7da02b,A-f44180,2023-09-07,2023-09-01,feature_16,9,2628,0,True
U-6383c6,S-7de656,A-f17767,2023-06-13,2023-06-01,feature_10,8,56,2,False
U-9097a4,S-b15cde,A-ee42db,2024-07-17,2024-07-01,feature_13,9,747,1,False
U-f6710f,S-3bb329,A-1e1b80,2024-08-01,2024-08-01,feature_6,10,4950,2,False
U-9ac0c7,S-c92850,A-05d3b3,2024-01-09,2024-01-01,feature_2,9,4950,0,False
U-2aedbb,S-9210e7,A-dec005,2024-04-14,2024-04-01,feature_1,8,4368,1,False
U-85e76d,S-150c71,A-4437e4,2024-09-23,2024-09-01,feature_26,4,1428,0,False
U-a4935a,S-ed2593,A-e1b9cd,2023-09-04,2023-09-01,feature_38,11,4037,0,False
U-801e18,S-18f498,A-684255,2024-11-14,2024-11-01,feature_25,4,300,1,True
U-396c9e,S-54d2a3,A-712f1c,2024-04-13,2024-04-01,feature_27,5,520,2,True
U-03eebd,S-9f479f,A-d5a319,2024-08-30,2024-08-01,feature_33,10,4990,1,False
U-2b5edb,S-f6a70a,A-2446e3,2024-10-18,2024-10-01,feature_15,13,5408,0,False
U-1b6f81,S-e477e9,A-c16101,2024-12-03,2024-12-01,feature_10,13,7761,0,False
U-28bfa6,S-6587d8,A-2446e3,2024-05-06,2024-05-01,feature_22,12,5556,1,False
U-dbcbc6,S-befdf1,A-68f37c,2024-09-19,2024-09-01,feature_34,9,2367,0,False
U-985385,S-26836c,A-4437e4,2024-06-13,2024-06-01,feature_7,10,5710,0,False
U-fc51ef,S-15a897,A-d26ab4,2024-11-09,2024-11-01,feature_7,16,224,0,False
U-5902a3,S-e8f8c0,A-cab532,2024-04-17,2024-04-01,feature_24,6,2190,0,False
U-d5d073,S-3803ff,A-b3fe05,2024-09-03,2024-09-01,feature_20,11,4675,0,False
U-f73a93,S-a06b03,A-9b9fe9,2024-12-15,2024-12-01,feature_4,13,1573,0,False
U-a2b187,S-aef80b,A-ccabf0,2024-10-20,2024-10-01,feature_1,13,6708,0,False
U-4e58d6,S-f6cd70,A-2ebb4b,2024-03-12,2024-03-01,feature_32,6,2166,2,False
U-d75437,S-491216,A-b7ef83,2024-11-30,2024-11-01,feature_11,13,1586,1,False
U-76b5b9,S-276555,A-d792a6,2024-05-02,2024-05-01,feature_11,6,2220,0,False
U-8fe589,S-a67bb7,A-09316c,2024-11-27,2024-11-01,feature_39,7,3962,0,False
U-1ad1e0,S-a61485,A-d922bf,2024-07-25,2024-07-01,feature_5,7,1855,0,False
U-e82e91,S-de9b4b,A-600734,2024-12-24,2024-12-01,feature_13,8,3360,0,False
U-43e461,S-7f94c2,A-9bfc9f,2024-08-08,2024-08-01,feature_39,10,2720,2,False
U-2b8447,S-ec690c,A-328bd0,2023-11-18,2023-11-01,feature_25,8,1816,0,False
U-71401f,S-cfedb3,A-54d94a,2024-09-04,2024-09-01,feature_26,10,5380,0,False
U-76fc5c,S-ab212b,A-f1f639,2024-09-28,2024-09-01,feature_3,6,2658,0,False
U-5270c9,S-207046,A-94d3da,2024-03-15,2024-03-01,feature_29,7,238,0,False
U-0690a8,S-1526b7,A-2f6a32,2024-12-10,2024-12-01,feature_9,8,1024,0,True
U-adb403,S-410fd5,A-a1b80b,2024-11-03,2024-11-01,feature_15,12,3660,3,True
U-f88047,S-9b8421,A-6a4e2d,2023-06-09,2023-06-01,feature_2,13,2158,0,False
U-95c7a1,S-10bf4d,A-ce66f8,2023-11-12,2023-11-01,feature_29,12,5112,0,False
U-0e75f6,S-aa7247,A-c7ffc2,2024-12-19,2024-12-01,feature_6,9,1125,0,False
U-a9f02a,S-3fa87d,A-81edc3,2023-11-15,2023-11-01,feature_9,9,2808,0,False
U-b663d1,S-5fffe8,A-4e631b,2024-10-11,2024-10-01,feature_12,7,1764,0,True
U-90ec4a,S-302119,A-e1462e,2024-11-10,2024-11-01,feature_28,5,910,0,False
U-70a3c7,S-3a6a71,A-462d45,2024-07-04,2024-07-01,feature_25,8,800,0,True
U-dfd37a,S-00837c,A-089363,2024-11-20,2024-11-01,feature_12,8,4232,1,True
U-180066,S-83dc0a,A-f44180,2023-10-03,2023-10-01,feature_14,7,2471,0,False
U-9c9008,S-a707da,A-67be94,2024-12-18,2024-12-01,feature_7,7,3311,0,False
U-eb93d5,S-5f4afc,A-09316c,2024-11-30,2024-11-01,feature_12,9,1926,3,True
U-21ce54,S-009027,A-1b7577,2024-12-11,2024-12-01,feature_14,11,4191,0,False
U-336816,S-37d13a,A-029f69,2024-09-17,2024-09-01,feature_14,10,60,0,False
U-5b7d0d,S-b488bc,A-f45426,2024-12-26,2024-12-01,feature_32,10,4750,5,False
U-8233a0,S-c52d77,A-6e7827,2024-06-20,2024-06-01,feature_25,11,5401,0,False
U-185e17,S-5698bd,A-52dd88,2023-08-10,2023-08-01,feature_25,14,4760,3,False
U-1772ec,S-f4097a,A-faa28c,2024-11-21,2024-11-01,feature_10,6,1230,6,False
U-4b23ae,S-f8357e,A-f17767,2024-10-27,2024-10-01,feature_16,11,3267,2,False
